"month","week","loc_type","region","weapon","n_killed_a","know_ini","ev_type","sc_animosity","anti_gov_sentmnts","duration"
"5","1","2","2","26",1,"1","2",TRUE,FALSE,"1"
"5","3","3","2","18",9,"1",NA,FALSE,TRUE,"0"
"5","3","27","2","1",35,"1","2",FALSE,FALSE,"0"
"5","3","11","2","18",0,"0","2",FALSE,FALSE,"1"
"6","3","23","2","18",0,"5","2",TRUE,FALSE,"1"
"6","1","3","2","21",0,"1","4",FALSE,FALSE,"1"
"6","4","27","2","12",10,"1","2",TRUE,TRUE,"0"
"6","3","22","2","1",0,"1","2",TRUE,TRUE,"1"
"7","3","27","2","1",1,"1","4",FALSE,FALSE,"1"
"7","3","13","2","1",0,"1","4",TRUE,FALSE,"1"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"8","1","2","2","26",1,"1","2",FALSE,FALSE,"0"
"8","1","23","2","26",0,"1","2",TRUE,FALSE,"1"
"10","3","27","2","1",0,"1","2",TRUE,FALSE,"1"
"10","3","27","2","1",0,"1","4",TRUE,FALSE,"1"
"2","1","24","2","22",0,"1","4",FALSE,FALSE,"0"
"3","2","27","2","26",0,"5","4",TRUE,FALSE,"0"
"6","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","1","4","2","1",0,"1","4",TRUE,FALSE,"0"
"8","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"9","3","27","2","1",0,"1","1",TRUE,TRUE,"1"
"10","3","27","2","1",0,"5","1",TRUE,TRUE,"1"
"10","2","2","2","14",10,"1","2",TRUE,TRUE,"0"
"12","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"3","3","3","2","1",0,"1","4",FALSE,FALSE,"0"
"3","3","3","2","1",16,"1","2",FALSE,TRUE,"0"
"3","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"4","3","2","2","1",0,NA,"4",FALSE,FALSE,"1"
"5","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","4","16","2","18",31,"1","2",TRUE,FALSE,"0"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"9","3","2","2","26",1,"1","4",FALSE,FALSE,"1"
"9","1","2","2","26",100,"1","4",FALSE,FALSE,"1"
"1","2","2","2","26",15,"1","2",FALSE,FALSE,"0"
"1","2","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","3","27","2","1",0,"1","4",TRUE,FALSE,"1"
"7","3","27","2","1",0,"1","4",TRUE,FALSE,"1"
"5","3","2","2","26",200,"1","2",FALSE,FALSE,"0"
"10","2","27","2","1",6000,"1",NA,FALSE,FALSE,"0"
"4","1","7","2","26",204,"1","2",TRUE,FALSE,"1"
"1","1","2","2","26",20,"1","2",TRUE,FALSE,"0"
"1","1","2","2","26",3,"1","2",TRUE,FALSE,"0"
"8","2","2","2","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","2","1",325000,NA,NA,FALSE,FALSE,"1"
"11","3","2","2","1",600000,"1",NA,FALSE,FALSE,"1"
"3","4","9","2","26",0,"1","4",FALSE,FALSE,"0"
"3","4","2","2","21",6,"1","4",FALSE,FALSE,"0"
"3","4","0","2","1",0,"2","2",FALSE,FALSE,"0"
"3","1","0","2","1",0,"1","4",FALSE,FALSE,"0"
"3","2","0","2","1",0,"1","1",FALSE,TRUE,"1"
"3","4","27","2","1",0,"1","4",FALSE,FALSE,"0"
"3","4","27","2","1",0,"1","2",FALSE,TRUE,"0"
"3","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"5","1","2","2","1",5500,"1","4",TRUE,FALSE,"1"
"6","3","2","2","26",0,"1","2",FALSE,TRUE,"1"
"7","3","2","2","1",0,"1","2",TRUE,FALSE,"0"
"7","3","28","2","18",1,"1","2",FALSE,TRUE,"0"
"7","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","2","1",0,"1","1",FALSE,FALSE,"0"
"7","3","18","2","18",0,"1","2",FALSE,TRUE,"0"
"7","2","27","2","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","2","1",0,"1","1",FALSE,FALSE,"0"
"7","3","26","2","1",320,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",500,"1","2",FALSE,FALSE,"1"
"12","1","2","2","23",285,"1","4",FALSE,FALSE,"0"
"1","1","2","2","1",0,"1","1",TRUE,FALSE,"0"
"2","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"3","2","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","3","26","2","1",0,"1","2",FALSE,TRUE,"1"
"7","3","24","2","1",0,"1","2",FALSE,FALSE,"1"
"7","3","27","2","26",1,"1","2",FALSE,FALSE,"1"
"7","3","2","2","26",1,"0","2",FALSE,TRUE,"1"
"11","3","2","2","14",0,"1","2",FALSE,TRUE,"1"
"11","3","28","2","1",0,"1",NA,FALSE,FALSE,"1"
"4","5","3","2","1",0,"1","4",TRUE,FALSE,"0"
"2","1","21","2","1",0,"1","1",FALSE,FALSE,"0"
"2","1","21","2","1",3,"1","4",FALSE,FALSE,"0"
"6","1","2","2","14",88,"1","2",TRUE,FALSE,"0"
"7","3","2","2","26",0,"0","5",FALSE,TRUE,"1"
"7","3","0","2","26",1,"0","2",FALSE,TRUE,"1"
"3","2","26","2","1",0,"1","4",FALSE,FALSE,"1"
"3","2","26","2","1",0,"1","4",FALSE,FALSE,"1"
"5","3","21","2","1",0,"1","4",FALSE,FALSE,"1"
"6","2","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","5",FALSE,TRUE,"1"
"4","3","3","2","14",0,"1","4",FALSE,FALSE,"1"
"10","3",NA,"2","1",12,"1",NA,FALSE,FALSE,"0"
"10","2","27","2","1",0,"1","1",FALSE,FALSE,"0"
"7","3","27","2","1",0,"1","5",FALSE,TRUE,"1"
"7","3","18","2","1",0,"1","4",FALSE,FALSE,"0"
"8","2",NA,"2","1",525,NA,NA,FALSE,FALSE,"1"
"11","1","2","2","1",0,"1","1",FALSE,TRUE,"0"
"11","1","2","2","26",8,"1","4",FALSE,FALSE,"0"
"11","2","2","2","1",0,"1","1",FALSE,TRUE,"0"
"4","4",NA,"2","1",1050,NA,NA,FALSE,FALSE,"0"
"7","3","27","2","1",0,NA,"5",FALSE,TRUE,"1"
"7","3","27","2","1",0,"1","1",FALSE,FALSE,"1"
"1","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"1","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"1","3","17","2","1",320,"1","1",FALSE,FALSE,"0"
"2","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","2","1",0,"1","1",FALSE,FALSE,"1"
"7","1","26","2","1",0,"1","4",FALSE,FALSE,"1"
"8","4","2","2","1",0,"1","1",TRUE,TRUE,"0"
"2","4","2","2","1",0,"1","1",FALSE,FALSE,"0"
"2","4","27","2","1",0,"0","2",FALSE,FALSE,"1"
"2","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"5","4","27","2","1",0,"1","1",FALSE,TRUE,"0"
"5","4","27","2","1",0,"1","1",FALSE,TRUE,"0"
"5","1","27","2","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"2","2","27","2","26",4,"5","2",TRUE,FALSE,"0"
"7","1","27","2","1",0,"1","1",FALSE,FALSE,"1"
"10","3","27","2","1",0,"1","1",TRUE,TRUE,"1"
"10","1","2","2","26",40,"0","2",TRUE,TRUE,"0"
"3","1","27","2","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","2","1",1,"1","4",FALSE,FALSE,"1"
"1","4","27","2","18",1,"0","2",FALSE,FALSE,"0"
"2","4","8","2","1",0,"1","1",FALSE,FALSE,"1"
"8","2","27","2","1",0,"1","4",FALSE,FALSE,"1"
"1","1","27","2","26",0,"1","2",FALSE,TRUE,"1"
"1","1","27","2","1",5,"1","2",FALSE,FALSE,"1"
"3","3","27","2","1",0,"1","1",FALSE,FALSE,"1"
"4","3","27","2","1",0,"1","4",TRUE,FALSE,"0"
"4","3","27","2","1",0,"1","4",TRUE,FALSE,"0"
"4","3","27","2","1",0,"1","4",TRUE,FALSE,"0"
"4","3","27","2","1",0,"1","4",FALSE,FALSE,"0"
"4","3","27","2","1",1,"1","4",FALSE,FALSE,"0"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"8","2","27","2","1",0,"1","4",FALSE,FALSE,"0"
"10","2","2","2","1",0,"1","4",FALSE,FALSE,"0"
"10","2","2","2","1",0,"1","4",FALSE,FALSE,"0"
"10","2","2","2","1",0,"1","4",FALSE,FALSE,"0"
"1","4","12","2","26",0,"1","2",TRUE,TRUE,"0"
"3","3","2","2","26",0,"1","2",FALSE,FALSE,"1"
"9","3","2","2","15",0,"1","2",FALSE,TRUE,"1"
"9","2","27","2","1",0,"1","4",FALSE,FALSE,"0"
"1","3","27","2","26",0,"1","2",TRUE,TRUE,"1"
"1","3","27","2","26",56,"1","4",TRUE,FALSE,"1"
"1","3","2","2","1",0,"2","2",TRUE,FALSE,"1"
"2","3","3","2","1",0,"1","2",TRUE,FALSE,"0"
"6","2","2","2","26",0,"1","1",FALSE,TRUE,"1"
"1","1","3","2","1",0,"1","2",TRUE,TRUE,"1"
"7","3","27","2","1",0,"1","5",FALSE,TRUE,"1"
"8","3","2","2","14",11,"1","2",TRUE,TRUE,"1"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","2",FALSE,TRUE,"1"
"7","3","2","2","23",0,"1","4",FALSE,TRUE,"1"
"7","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","1","2","2","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","2","1",0,"1","4",FALSE,TRUE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"12","2","2","2","14",6,"1","2",TRUE,TRUE,"1"
"11","3","22","2","26",0,"1","2",FALSE,TRUE,"0"
"11","3","22","2","26",30,"1","4",FALSE,FALSE,"0"
"4","4","2","2","26",1,"1","2",TRUE,TRUE,"0"
"4","4","2","2","26",0,"1","2",TRUE,TRUE,"0"
"7","3","2","2","26",103,"1","2",TRUE,FALSE,"1"
"3","3","2","2","14",18,"1","2",FALSE,TRUE,"0"
"6","1","14","2","1",22,"2","2",FALSE,FALSE,"0"
"12","2","2","2","3",0,"1","2",FALSE,TRUE,"0"
"12","3","21","2","1",0,"1","4",FALSE,FALSE,"0"
"2","2","3","2","1",144,"2","2",TRUE,FALSE,"0"
"5","3",NA,"2","1",8,NA,NA,FALSE,FALSE,"1"
"7","3","2","2","18",21,"5","4",TRUE,FALSE,"1"
"7","3","2","2","18",17,"5","4",FALSE,FALSE,"1"
"7","3","2","2","18",17,"5","4",FALSE,FALSE,"1"
"10","3","2","2","11",6,"0","2",FALSE,TRUE,"1"
"10","1","2","2","18",17,"0","2",FALSE,TRUE,"0"
"10","3","27","2","18",17,"5","2",TRUE,FALSE,"1"
"5","3","7","2","1",50,"5","2",TRUE,TRUE,"1"
"7","3","7","2","1",50,"5","2",TRUE,TRUE,"1"
"7","3","24","2","26",115,"5","4",TRUE,FALSE,"1"
"9","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"9","2","2","2","1",0,"1","4",FALSE,FALSE,"1"
"3","3","2","2","26",0,"1","4",FALSE,FALSE,"1"
"3","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"3","2","2","2","1",1,"2","2",FALSE,FALSE,"0"
"3","3","18","2","26",28,"1","2",FALSE,FALSE,"0"
"3","3","18","2","14",0,"1","4",FALSE,FALSE,"0"
"5","2","4","2","1",41,"1","4",FALSE,FALSE,"1"
"5","3","26","2","1",0,"1","4",FALSE,FALSE,"1"
"6","4","4","2","1",0,"2","2",FALSE,TRUE,"0"
"6","4","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","5","2","2","1",0,"1","4",FALSE,FALSE,"0"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","2","26",1100,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","2","1",438,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","2","2","2","1",0,"1","4",FALSE,FALSE,"1"
"8","4","21","2","1",55,"1","2",FALSE,FALSE,"0"
"8","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","12","2","1",0,"1","1",FALSE,TRUE,"0"
"8","1","27","2","1",0,"1","4",FALSE,FALSE,"0"
"8","2","4","2","1",0,"1","1",FALSE,TRUE,"0"
"8","2","27","2","1",282,"0","1",FALSE,TRUE,"1"
"8","2","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"8","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","23","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","27","2","14",350,"1","4",FALSE,FALSE,"0"
"9","3","2","2","1",0,"1","1",FALSE,TRUE,"1"
"9","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"9","3","2","2","1",0,"1","1",FALSE,TRUE,"1"
"9","3","2","2","26",6,"1","4",FALSE,FALSE,"1"
"9","3","0","2","1",0,"1","1",FALSE,TRUE,"0"
"9","3","0","2","26",1250,"1","4",FALSE,FALSE,"0"
"9","4","0","2","1",0,"1","4",FALSE,FALSE,"0"
"9","2","4","2","1",0,"1","1",FALSE,FALSE,"1"
"9","3","2","2","14",4000,"1","4",FALSE,FALSE,"1"
"9","4","27","2","1",219,"5","4",FALSE,FALSE,"0"
"9","4","27","2","1",0,"1","4",FALSE,FALSE,"0"
"9","4","22","2","1",44,"1","2",FALSE,TRUE,"0"
"9","3","26","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","0","2","1",0,"1","5",FALSE,TRUE,"1"
"1","3","2","2","1",0,"1","1",FALSE,TRUE,"0"
"1","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"3","4","27","2","1",0,"1","4",FALSE,FALSE,"0"
"4","1","2","2","1",0,"1","4",FALSE,FALSE,"1"
"4","3","9","2","1",0,"1","4",FALSE,FALSE,"1"
"6","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"6","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"7","3","27","2","1",0,"1","5",FALSE,TRUE,"1"
"7","3","27","2","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","2","1",5,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","4","0","2","1",0,"1","4",FALSE,FALSE,"0"
"7","4","0","2","1",0,"1","4",FALSE,FALSE,"0"
"8","2","9","2","1",0,"1","4",FALSE,FALSE,"1"
"8","2","2","2","1",0,"1","4",FALSE,FALSE,"1"
"9","2","9","2","1",0,"1","4",FALSE,FALSE,"1"
"10","1","9","2","1",0,"1","4",FALSE,FALSE,"1"
"5","3","0","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"3","3","26","2","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"3","2","27","2","1",0,"1","4",FALSE,FALSE,"1"
"5","4","27","2","1",0,"1","4",FALSE,FALSE,"0"
"10","4","2","2","1",0,"1","4",FALSE,FALSE,"0"
"12","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"3","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"3","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","4","4","2","1",0,"1","1",FALSE,TRUE,"0"
"7","2","2","2","1",0,"1","1",FALSE,TRUE,"1"
"7","3","26","2","1",0,"1","4",FALSE,FALSE,"1"
"11","3","3","2","1",0,"1","4",FALSE,TRUE,"1"
"8","3","27","2","1",0,"1","1",FALSE,TRUE,"0"
"8","3","27","2","1",0,"1","4",FALSE,FALSE,"0"
"8","3","2","2","1",0,"1","1",FALSE,TRUE,"0"
"3","4","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"12","3","27","2","1",0,"1","1",FALSE,FALSE,"0"
"12","3","8","2","1",0,"1","1",FALSE,FALSE,"0"
"7","3","27","2","1",1,"0","2",FALSE,TRUE,"1"
"5","4","15","2","26",0,"1","2",FALSE,TRUE,"0"
"4","3","27","2","26",0,"1","2",FALSE,FALSE,"1"
"5","1","18","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","2","2","1",0,"1","4",FALSE,FALSE,"0"
"8","3","2","2","1",0,"2","2",TRUE,FALSE,"0"
"8","3","2","2","1",0,"2","2",FALSE,FALSE,"0"
"3","1","3","2","1",0,"1",NA,TRUE,TRUE,"1"
"7","4","26","2","1",0,"1","2",FALSE,FALSE,"0"
"7","2","2","2","26",13,"1","2",FALSE,TRUE,"1"
"7","3","21","2","1",0,"1","1",FALSE,FALSE,"1"
"8","2","2","2","26",20,"1","4",FALSE,FALSE,"1"
"1","2","27","2","1",2,"1","2",FALSE,TRUE,"1"
"3","1","26","2","1",0,"0","2",FALSE,FALSE,"1"
"4","2","27","2","1",125,"1","4",TRUE,FALSE,"1"
"5","2","2","2","1",0,"5","2",FALSE,FALSE,"0"
"5","2","1","2","1",0,"1","2",FALSE,FALSE,"0"
"7","2","15","2","18",0,"5","2",FALSE,TRUE,"1"
"8","3","21","2","18",0,"1","2",FALSE,TRUE,"1"
"8","1","2","2","26",6,"1","2",FALSE,TRUE,"0"
"8","3","27","2","14",2,"1","2",FALSE,FALSE,"0"
"8","3","27","2","14",2,"1","2",FALSE,FALSE,"0"
"8","3","2","2","26",0,"1","4",FALSE,FALSE,"0"
"8","2","4","2","18",0,"1","2",TRUE,TRUE,"0"
"8","2","9","2","12",0,"1","4",FALSE,FALSE,"0"
"8","2","2","2","1",15,"2","2",TRUE,TRUE,"0"
"8","2","2","2","1",70,"1","4",TRUE,FALSE,"0"
"8","2","2","2","1",0,"1","2",FALSE,TRUE,"0"
"9","3","2","2","1",0,"1","4",TRUE,FALSE,"1"
"11","2","26","2","1",0,"1","2",FALSE,FALSE,"1"
"6","2","2","2","1",0,"1","2",TRUE,TRUE,"0"
"4","4","2","2","1",0,"1","4",FALSE,FALSE,"0"
"4","4","2","2","26",347,"1","2",TRUE,FALSE,"0"
"4","4","2","2","23",100,"1","4",TRUE,FALSE,"0"
"5","4","27","2","1",0,"1","4",TRUE,FALSE,"0"
"5","4","9","2","24",0,"1","4",TRUE,FALSE,"0"
"7","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"0","2",FALSE,FALSE,"1"
"8","3","21","2","18",1,"5","2",TRUE,TRUE,"1"
"9","2","27","2","1",75,"1","2",FALSE,FALSE,"0"
"9","2","27","2","1",0,"1","4",FALSE,FALSE,"0"
"9","3","1","2","1",100,"2","2",TRUE,FALSE,"0"
"9","3","2","2","1",0,"1","4",FALSE,FALSE,"0"
"9","2","2","2","14",19,"1","2",TRUE,TRUE,"0"
"9","3","2","2","14",0,"1","4",TRUE,FALSE,"0"
"9","3","21","2","1",0,"1","2",TRUE,TRUE,"0"
"10","1","2","2","26",200,"1","2",TRUE,FALSE,"0"
"10","2","26","2","26",600,"1","4",TRUE,FALSE,"0"
"10","1","7","2","14",40,"1","2",TRUE,FALSE,"0"
"10","1","2","2","14",38,"1","2",TRUE,FALSE,"0"
"11","2","27","2","1",813,"1","4",FALSE,FALSE,"1"
"11","2","27","2","23",15,"1","4",FALSE,FALSE,"0"
"11","2","25","2","24",0,"1","4",FALSE,FALSE,"0"
"12","4","2","2","1",1,"1","2",TRUE,TRUE,"0"
"12","4","10","2","1",0,"1","4",TRUE,FALSE,"0"
"12","4","10","2","1",0,"1","2",TRUE,TRUE,"0"
"3","4","25","2","26",6,"5","2",TRUE,FALSE,"0"
"10","3","10","2","1",0,"1","1",TRUE,TRUE,"0"
"10","3","10","2","1",0,"1","1",TRUE,TRUE,"0"
"7","4","27","2","1",0,"1","1",TRUE,TRUE,"0"
"8","4","2","2","26",22,"1","2",FALSE,TRUE,"0"
"9","2","27","2","14",16,"5","2",FALSE,TRUE,"0"
"9","2","9","2","26",38,"0","2",TRUE,FALSE,"0"
"11","3","2","2","26",70,"1","2",TRUE,TRUE,"0"
"11","3","2","2","26",320,"1","4",TRUE,FALSE,"0"
"1","1","27","2","1",0,"1","2",FALSE,TRUE,"1"
"7","2","27","2","1",24,"1","2",FALSE,FALSE,"1"
"5","3","2","2","10",23,"1","2",FALSE,TRUE,"1"
"10","3","2","2","18",7,"1","2",FALSE,FALSE,"1"
"11","3","27","2","1",0,"1","1",TRUE,FALSE,"1"
"11","3","2","2","1",0,"1","4",TRUE,FALSE,"1"
"11","3","2","2","1",239,"1","2",FALSE,TRUE,"1"
"11","2","2","2","1",0,"1",NA,FALSE,FALSE,"1"
"12","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"1","3","2","2","18",88,"1","2",FALSE,FALSE,"1"
"7","3","22","2","1",1189,"1","2",TRUE,TRUE,"0"
"8","1","2","2","26",53,"1","4",TRUE,FALSE,"0"
"8","1","2","2","26",100,"1","2",TRUE,TRUE,"0"
"1","2","16","2","1",0,"1","2",FALSE,FALSE,"1"
"9","3","27","2","1",0,"1","1",FALSE,FALSE,"1"
"7","1","2","2","26",0,"1","2",FALSE,TRUE,"1"
"7","5","2","2","1",1,"0","2",TRUE,TRUE,"0"
"11","3","27","2","10",0,"1","2",FALSE,TRUE,"1"
"12","3","2","2","18",26,"1","2",FALSE,TRUE,"1"
"12","3","27","2","26",0,"0","2",FALSE,TRUE,"1"
"12","3","27","2","18",0,"0","2",FALSE,TRUE,"0"
"1","1","2","2","1",4,"1","4",FALSE,FALSE,"0"
"1","1","2","2","10",13,"1","2",FALSE,TRUE,"0"
"1","1","2","2","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","2","1",0,"5","4",FALSE,FALSE,"0"
"5","3","2","2","1",0,"1","4",FALSE,FALSE,"0"
"5","3","2","2","1",0,"1","4",FALSE,FALSE,"0"
"8","4","27","2","26",0,"1","2",FALSE,TRUE,"0"
"3","2","25","2","24",11,"1","4",FALSE,FALSE,"0"
"6","2","2","2","1",0,"1","4",FALSE,FALSE,"1"
"10","1","27","2","1",0,"1","5",FALSE,TRUE,"1"
"4","3","2","2","1",0,"1","5",FALSE,TRUE,"1"
"7","3","27","2","1",0,"1","5",FALSE,TRUE,"1"
"11","3",NA,"2","1",0,NA,NA,FALSE,FALSE,"1"
"3","1","2","2","1",0,"1","2",TRUE,TRUE,"1"
"11","2","22","2","1",0,"5","4",FALSE,FALSE,"0"
"6","3","2","2","1",0,"0","2",FALSE,TRUE,"1"
"6","4","2","2","1",0,"1","2",TRUE,FALSE,"0"
"7","2","27","2","1",0,"1",NA,TRUE,FALSE,"0"
"7","3","0","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"12","3","0","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"9","1","2","2","1",0,"1","4",FALSE,FALSE,"1"
"1","1","21","2","1",0,"1","4",FALSE,FALSE,"0"
"3","2","27","2","1",0,"1","4",FALSE,FALSE,"1"
"3","2","27","2","1",0,"1","2",FALSE,TRUE,"1"
"9","1","21","2","26",0,"1","2",FALSE,FALSE,"0"
"9","1","21","2","26",0,"1","2",FALSE,FALSE,"0"
"9","1","21","2","26",0,"1","2",FALSE,FALSE,"0"
"9","1","21","2","26",0,"1","2",FALSE,FALSE,"0"
"5","1","2","2","1",0,"1","1",FALSE,TRUE,"1"
"8","1","27","2","1",0,"1",NA,FALSE,FALSE,"1"
"6","2","27","2","1",0,"1","1",FALSE,TRUE,"1"
"8","2",NA,"2","1",775,NA,NA,FALSE,FALSE,"1"
"2","3","26","2","1",50,"1","2",FALSE,FALSE,"1"
"4","2","2","2","26",80,"1","2",FALSE,TRUE,"1"
"12","4","24","2","18",1,"1","2",FALSE,FALSE,"0"
"1","4","27","2","1",15,"1","4",FALSE,FALSE,"0"
"7","3",NA,"2","1",25,"0",NA,FALSE,FALSE,"0"
"7","2","24","2","18",0,"1","2",TRUE,FALSE,"0"
"6","2","2","2","1",0,"1","1",FALSE,FALSE,"1"
"7","2","5","2","1",38,"1","2",FALSE,TRUE,"1"
"11","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"12","4","27","2","1",0,"1","4",FALSE,FALSE,"1"
"5","3","26","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","2","1",1,"1","4",FALSE,FALSE,"1"
"1","2","2","2","1",0,"2","2",FALSE,FALSE,"0"
"1","1","2","2","1",0,"1",NA,FALSE,FALSE,"0"
"2","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"5","3","2","2","1",0,"1","2",FALSE,FALSE,"0"
"5","2","21","2","14",5,"1","4",FALSE,FALSE,"1"
"7","3","2","2","1",0,"1","5",FALSE,TRUE,"1"
"11","3","21","2","1",0,NA,"5",FALSE,TRUE,"1"
"11","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"7","3","21","2","1",0,"1","5",FALSE,TRUE,"1"
"7","3","27","2","14",4,"1","4",FALSE,FALSE,"1"
"11","4","22","2","1",0,"1","4",FALSE,FALSE,"0"
"6","4","21","2","1",0,"1","2",FALSE,TRUE,"0"
"6","4","2","2","1",68,"1","4",FALSE,FALSE,"0"
"6","4","27","2","14",1,"1","2",FALSE,FALSE,"0"
"12","3","21","2","1",0,"1","4",FALSE,TRUE,"0"
"12","4","27","2","1",0,"5","5",FALSE,TRUE,"1"
"8","2","2","2","1",0,"1","5",FALSE,TRUE,"1"
"7","3","2","2","1",0,"1","4",TRUE,FALSE,"0"
"12","2","19","2","9",0,"5","2",FALSE,FALSE,"0"
"9","3","27","2","1",0,"0","5",FALSE,TRUE,"1"
"5","3","2","2","26",25,"1","2",TRUE,FALSE,"0"
"5","3","2","2","26",0,"1","2",TRUE,FALSE,"0"
"8","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"8","3","2","2","1",0,"1","4",FALSE,FALSE,"1"
"1","1","27","2","1",0,"1","1",FALSE,TRUE,"0"
"7","3","21","2","1",0,"1","2",TRUE,FALSE,"1"
"12","4","2","2","26",0,"1","2",TRUE,FALSE,"0"
"10","3","27","2","1",0,"1","1",FALSE,TRUE,"1"
"10","3","27","2","1",70,"1","2",FALSE,TRUE,"1"
"10","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
"10","3","27","2","1",0,"1","4",FALSE,FALSE,"1"
